,Food code,Main food description,version SR,year FNDDS,novaclass,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin C,Cholesterol,"Fatty acids, total saturated",Total Vitamin A
5958,13140580,"Light ice cream, no sugar added, cone, chocolate",,2015,4,1.615419984,2.154085085,3.49286457,2.186051277,0.470003629,-2.253794929,-7.169120043,-2.207274913,-7.418580903,-4.342805922,1.328400383,6.60E-05
5959,13140600,"Light ice cream, sundae, soft serve, chocolate or fudge topping, with whipped cream (formerly ice milk)",,2003,4,1.451613827,2.364620484,3.525477782,3.091042453,0.09531018,-2.079441542,-7.402051601,-1.857899272,-7.264430223,-3.411247718,1.806648082,0.00013
5960,13140630,"Light ice cream, sundae, soft serve, fruit topping, with whipped cream (formerly ice milk)",,2005,4,1.043804052,2.050270164,3.557631168,2.998229154,-0.916290732,-2.353878387,-8.568486486,-2.995732274,-5.259096653,-3.411247718,1.567365136,0.000131
5961,13140650,"Light ice cream, sundae, soft serve, not fruit or chocolate topping, with whipped cream (formerly ice milk)",,2011,4,1.064710737,1.826160896,3.747384183,3.647536491,-1.609437912,-2.292634762,-9.115030192,-2.673648774,-7.264430223,-3.611918413,1.334737874,0.000115
5962,13140660,"Light ice cream, sundae, soft serve, chocolate or fudge topping (without whipped cream) (formerly ice milk)",,2003,4,1.572773928,1.425515074,3.466048354,2.79971739,-0.356674944,-1.944910649,-7.728735831,-1.973281346,-7.264430223,-4.605170186,0.794800834,2.60E-05
5963,13140670,"Light ice cream, sundae, soft serve, fruit topping (without whipped cream) (formerly ice milk)",,2001,4,1.316408234,0.683096845,3.492256113,3.482470102,-1.609437912,-2.128631786,-9.028018815,-2.847312268,-5.496768305,-4.710530702,0.204572166,2.70E-05
5964,13140680,"Light ice cream, sundae, soft serve, not fruit or chocolate topping (without whipped cream) (formerly ice milk)",,2001,4,1.313723668,0.916290732,3.55820113,3.55820113,-20,-2.120263536,-9.721165996,-2.525728644,-7.264430223,-4.710530702,0.527092596,2.60E-05
5965,13140700,"Light ice cream, creamsicle or dreamsicle (formerly ice milk)",,2005,4,1.047318994,1.205970807,3.340030946,3.147594623,-0.223143551,-2.253794929,-8.740336743,-2.830217835,-6.319968614,-4.342805922,0.692647056,7.70E-05
5966,13140710,"Creamsicle, light",,2017,4,0.09531018,-20,2.456164181,1.205970807,0.587786665,-3.296837366,-7.60090246,-3.352407217,-4.853631545,-20,-20,3.60E-05
5967,13140900,"Light ice cream, fudgesicle (formerly ice milk)",,2001,4,1.768149604,1.465567542,3.326832966,2.879198457,0.405465108,-2.154165088,-7.264430223,-2.63108916,-8.517193191,-3.729701449,1.028547414,0.000147
5968,13142000,"Milk dessert bar or stick, frozen, with coconut",,2003,4,1.678963975,1.819698838,3.030616675,2.955951404,0.405465108,-1.709258248,-8.07893826,-1.845160246,-7.13089883,-4.96184513,1.625704885,1.50E-05
5969,13142100,"Light ice cream cone, vanilla, prepackaged",,2017,4,1.688249093,1.987874348,3.533102453,2.797281335,-0.356674944,-2.055725015,-7.13089883,-2.017406151,-7.13089883,-3.816712826,1.190887565,9.50E-05
5970,13142110,"Light ice cream cone, chocolate, prepackaged",,2017,4,1.671473303,2.02287119,3.551626861,2.839663088,0.262364264,-2.111964733,-6.803395264,-2.087473713,-7.13089883,-4.017383521,1.306980554,0.000112
5971,13150000,"Sherbet, all flavors",,2003,4,0.09531018,0.693147181,3.414442608,3.191299057,1.193922468,-2.918771232,-8.873868135,-3.079113882,-5.149897361,-20,0.148420005,2.50E-05
5972,13160150,"Fat free ice cream, no sugar added, chocolate",,2005,4,1.446918983,0.598836501,3.183870216,2.865623588,1.686398954,-2.171556831,-7.156216638,-2.430418465,-20,-6.907755279,-0.555125883,4.50E-05
5973,13160160,"Fat free ice cream, no sugar added, flavors other than chocolate",,2015,4,1.499623046,-20,3.403195384,1.840549633,0,-1.903808973,-20,-2.3330443,-20,-20,-20,0.000221
5974,13160400,"Fat free ice cream, flavors other than chocolate",,2015,4,1.499623046,-20,3.403195384,1.840549633,0,-1.903808973,-20,-2.3330443,-20,-20,-20,0.000221
5975,13160410,"Fat free ice cream, chocolate",,2001,4,1.458615023,0,3.629660094,3.629660094,-20,-1.870802677,-10.1266311,-2.3330443,-7.264430223,-20,-0.510825624,1.80E-05
5976,13160420,"Fat free ice cream, NS as to flavor",,2015,4,1.499623046,-20,3.403195384,1.840549633,0,-1.903808973,-20,-2.3330443,-20,-20,-20,0.000221
5977,13161000,"Milk dessert bar, frozen, made from lowfat milk",,2015,4,1.483874689,0.385262401,3.499231122,3.093766014,1.887069649,-1.692819521,-7.542633551,-2.385966702,-7.013115795,-4.96184513,-0.210721031,0.000195
5978,13161500,"Milk dessert sandwich bar, frozen, made from lowfat milk",,2005,4,1.704748092,1.131402111,3.569532696,2.735665368,-0.105360516,-2.087473713,-7.706262975,-2.918771232,-7.264430223,-4.710530702,0.454255272,2.50E-05
5979,13161520,"Milk dessert sandwich bar, frozen, with low-calorie sweetener, made from lowfat milk",,2007,4,1.78339122,2.281361457,3.973494328,3.238286218,0.741937345,-2.538307427,-5.987472526,-0.95191791,-8.111728083,-5.11599581,1.178347257,1.40E-05
5980,13161600,"Milk dessert bar, frozen, made from lowfat milk and low calorie sweetener",,2003,4,1.327075001,-0.15082289,3.040227513,1.410986974,2.406945108,-2.207274913,-7.082108666,-3.015934981,-7.13089883,-6.214608098,-0.657780037,4.90E-05
5981,13161630,"Light ice cream, bar or stick, with low-calorie sweetener, chocolate-coated (formerly ice milk)",,2005,4,1.85629799,2.312535424,3.313822302,2.142416341,-0.223143551,-1.505077897,-8.145629635,-2.26336438,-20,-4.605170186,1.709826086,5.90E-05
5982,13170000,Baked Alaska,,2005,4,1.589235205,2.275213896,3.588782838,3.352707173,-0.693147181,-2.513306124,-7.106206218,-1.924148657,-8.111728083,-2.864704011,1.465105542,0.000137
5983,13220230,"Pudding, ready-to-eat, chocolate, reduced fat",,2015,4,0.657520003,-1.203972804,3.038312721,2.756840365,-1.203972804,-3.244193633,-6.38302675,-1.870802677,-20,-6.907755279,-20,0
5984,13220235,"Pudding, canned, chocolate, fat free",,2003,4,1.118414916,-0.916290732,3.010620886,2.727852828,-0.223143551,-2.617295838,-7.13089883,-1.771956842,-20,-6.907755279,-1.406497068,4.70E-05
5985,13220240,"Pudding, canned, flavors other than chocolate, reduced fat",,2001,4,0.78845736,-2.813410717,3.121483479,2.766319109,-20,-2.813410717,-7.929406527,-1.546463113,-20,-6.907755279,-3.912023005,4.00E-05
5986,13220245,"Pudding, ready-to-eat, flavors other than chocolate, fat free",,2015,4,0.703097511,-20,3.003700443,2.716018371,-20,-3.218875825,-7.929406527,-1.655481851,-6.725433722,-20,-20,5.00E-06
5987,13230110,"Pudding, canned, flavors other than chocolate",,2003,4,0.832909123,1.280933845,3.091042453,3.005682604,-20,-2.430418465,-8.947976108,-2.002480501,-20,-4.96184513,0.413433278,7.00E-06
5988,13230120,"Pudding, canned, low calorie, containing artificial sweetener, flavors other than chocolate",,2003,4,0.78845736,-2.813410717,3.121483479,2.766319109,-20,-2.813410717,-7.929406527,-1.546463113,-20,-6.907755279,-3.729701449,4.00E-05
5989,13230130,"Pudding, chocolate, ready-to-eat",,2017,4,0.737164066,1.526056303,3.135928904,2.843163675,-20,-2.975929646,-6.668738379,-1.883874758,-8.111728083,-6.907755279,0.233489843,1.40E-05
5990,13230140,"Pudding, chocolate, ready-to-eat, sugar free",,2017,4,1.249901736,0.703097511,2.352327185,1.519513205,-0.693147181,-2.071473372,-8.334871635,-1.370421012,-9.210340372,-4.828313737,0.139761942,5.80E-05
5991,13230200,"Pudding, ready-to-eat, chocolate and non-chocolate flavors combined",,2015,4,0.570979547,1.432700734,3.126760536,2.837322537,-20,-2.995732274,-7.29341776,-1.917322692,-8.517193191,-6.907755279,0.131028262,8.00E-06
5992,13230500,"Pudding, canned, tapioca",,2001,4,0.693147181,1.30833282,2.965273066,2.87356464,-2.302585093,-2.47693848,-8.377431249,-1.838851077,-7.824046011,-6.907755279,-0.510825624,0
5993,13230510,"Pudding, ready-to-eat, tapioca, fat free",,2015,4,0.364643114,-1.049822124,3.059176446,2.651832521,-20,-2.95651156,-9.115030192,-1.676646662,-8.111728083,-6.907755279,-2.103734234,0
5994,13310000,"Custard pudding, flavor other than chocolate, baby food, NS as to strained or junior",,2007,4,0.518793793,0.39877612,2.820783471,2.472327868,-2.302585093,-2.918771232,-8.377431249,-3.611918413,-7.418580903,-3.772261063,-0.403467105,2.00E-05
5995,13311000,"Custard pudding, baby food, flavor other than chocolate, strained",,2001,4,0.470003629,0.693147181,2.778819272,2.183801557,-20,-2.900422094,-8.334871635,-3.575550769,-7.13089883,-4.828313737,0.009950331,2.20E-05
5996,13312000,"Custard pudding, baby food, flavor other than chocolate, junior",,2001,4,0.565313809,-0.020202707,2.867330559,2.501435952,-1.609437912,-2.918771232,-8.421883012,-3.649658741,-7.824046011,-3.270169119,-1.108662625,1.60E-05
5997,14202010,"Cheese, cottage, with fruit",,2017,4,2.241772954,0.672944473,1.597365331,1.528227857,-1.609437912,-2.430418465,-8.804875264,-1.298283484,-8.111728083,-4.605170186,0.069526063,8.50E-05
5998,14202020,"Cheese, cottage, with vegetables",,2001,4,2.388762789,1.435084525,1.098612289,-0.994252273,-2.302585093,-2.882403588,-9.210340372,-0.908818717,-5.521460918,-4.268697949,0.97455964,0.000183
5999,14204020,"Cheese, cottage, lowfat, with fruit",,2001,4,2.197224577,0.223143551,2.018895042,1.597365331,-0.693147181,-3.101092789,-8.377431249,-1.335601247,-7.013115795,-5.298317367,-0.242071561,0.000106
6000,14410100,"Cheese, American and Swiss blends",,2017,4,2.890371758,3.421000009,1.662030363,0.966983846,-20,-0.14387037,-7.641724454,0.506817602,-20,-2.3227878,2.895911938,0.000327
6001,14410110,"Cheese, American",,2011,4,2.900322089,3.11927646,2.142416341,1.882513832,-20,0.359770149,-6.948577274,0.240590465,-20,-2.538307427,2.587087114,0.000433
6002,14410120,"Cheese, American, reduced fat",,2017,4,2.867898902,2.646174797,2.360854001,2.081938422,-20,-0.636766847,-8.517193191,0.183154543,-20,-2.937463365,2.180417459,0.000323
6003,14410130,"Cheese, American, nonfat or fat free",,2017,4,3.04690056,-20,2.354228326,1.660131027,-20,-0.236988958,-20,0.274596833,-20,-3.649658741,-20,5.80E-05
6004,14410200,"Cheese, processed, American or Cheddar type",,2001,4,2.941276088,3.260017768,1.937301775,1.86252854,-20,-0.567395975,-7.561681746,0.260053905,-20,-2.501036032,2.745731268,0.00027
6005,14410210,"Cheese, processed, American or Cheddar type, low sodium",,2001,4,3.100092289,3.440097531,0.470003629,-0.798507696,-20,-0.484508315,-7.849363819,-4.96184513,-20,-2.364460497,2.978077338,0.000328
6006,14410300,"Cheese, processed, American or Cheddar type, lowfat",,2009,4,3.202746443,1.945910149,1.252762968,-0.527632742,-20,-0.379797361,-7.751725349,0.357674444,-20,-3.352407217,1.483874689,7.30E-05
6007,14410330,"Cheese, processed cheese product, American or Cheddar type, reduced fat",,2005,4,2.867898902,2.646174797,2.360854001,2.081938422,-20,-0.636766847,-8.517193191,0.461845442,-20,-2.937463365,2.180417459,0.000329
6008,14410350,"Cheese, processed, American or Cheddar type, nonfat or fat free",,2001,4,3.113515309,-0.223143551,2.595254707,2.297572551,-20,-0.372514008,-8.180720955,0.423959691,-20,-4.509860006,-0.693147181,0.00044
6009,14410380,"Cream cheese spread, fat free",,2017,4,2.753023567,0,2.036011984,1.701105101,-20,-1.046969056,-8.568486486,-0.353821875,-20,-4.422848629,-0.440056553,2.10E-05
6010,14410400,"Cheese, processed, Swiss",,2001,4,3.208017082,3.219275745,0.741937345,0.207014169,-20,-0.258770729,-7.402051601,0.31481074,-20,-2.465104022,2.77570885,0.000255
6011,14410420,"Cheese, processed, Swiss, lowfat",,2009,4,3.238678452,1.62924054,1.458615023,0.300104592,-20,-0.379797361,-7.751725349,0.357674444,-20,-3.352407217,1.194831146,5.20E-05
6012,14410500,"Cheese, processed cheese food",,2017,4,2.778197961,3.138099515,2.180417459,1.830980182,-20,0.318453731,-6.959048573,0.246078523,-20,-2.551046452,2.559627529,0.00052
6013,14410600,"Cheese, processed, with vegetables",,2005,4,3.096934154,3.440418095,0.548121409,-0.46203546,-2.302585093,-0.487760351,-7.775255847,0.356274864,-6.074846156,-2.364460497,2.978738697,0.000398
6014,14410620,"Cheese, processed, with wine",,2007,4,2.912350665,3.226050029,2.05796251,2.005525859,-20,-0.562118918,-7.469874197,0.235072122,-20,-2.525728644,2.701025586,0.000261
6015,14420000,"Cheese spread, NFS",,2009,4,2.797890905,3.055415276,2.16676537,1.990610328,-20,-0.576253429,-8.016417904,0.485507816,-20,-2.900422094,2.589792053,0.000223
6016,14420100,"Cheese spread, American or Cheddar cheese base",,2017,4,2.797890905,3.055415276,2.16676537,1.990610328,-20,-0.576253429,-8.016417904,0.485507816,-20,-2.900422094,2.589792053,0.000223
6017,14420160,"Cheese spread, Swiss cheese base",,2017,4,2.797890905,3.055415276,2.16676537,1.990610328,-20,-0.576253429,-8.016417904,0.485507816,-20,-2.900422094,2.589792053,0.000223
6018,14420200,"Cheese spread, cream cheese, regular",,2005,4,1.960094784,3.353406718,1.252762968,1.252762968,-20,-2.645075402,-6.785537646,-0.396009949,-20,-2.407945609,2.891482252,0.000358
6019,14420210,"Cheese spread, cream cheese, light or lite",,2005,4,2.360854001,2.867898902,1.945910149,-1.609437912,-20,-2.189256408,-6.388961486,-1.217395825,-20,-2.882403588,2.405953626,0.000226
6020,14420300,"Cheese spread, pressurized can",,2007,4,2.797890905,3.055415276,2.16676537,1.990610328,-20,-0.576253429,-8.016417904,0.296394013,-20,-2.900422094,2.589792053,0.000223
6021,14502000,Imitation cheese,,2017,4,3.218875825,3.465735903,0,0,-20,-0.349557476,-7.264430223,-0.400477567,-20,-4.199705078,1.760440786,0.000141
6022,14502010,"Imitation cheese, American or cheddar type",,2009,4,2.815408719,2.63905733,2.451005098,2.046401688,-20,-0.576253429,-8.016417904,0.296394013,-20,-3.324236341,2.173614712,0.000148
6023,14502040,"Imitation cheese, American or cheddar type, low cholesterol",,2001,4,3.218875825,3.465735903,0,0,-20,-0.349557476,-7.264430223,-0.400477567,-20,-4.199705078,1.761300262,0.000141
6024,14504010,Imitation mozzarella cheese,,2009,4,2.439734931,2.503073954,3.164208424,3.164208424,-20,-0.494296322,-7.824046011,-0.378336441,-9.210340372,-20,1.311301382,0.000437
6025,21500300,"Ground beef patty, cooked (for fast food sandwiches)",,2009,4,3.137665769,3.083285171,-20,-20,-20,-4.509860006,-6.023987739,-2.563949857,-20,-2.47693848,2.175319742,0
6026,21602100,Beef jerky,,2005,4,3.502549876,3.242592351,2.397895273,2.197224577,0.587786665,-3.912023005,-5.217659464,0.794349061,-20,-3.036554268,2.38416508,0
6027,22002800,Pork jerky,,2001,4,3.970291914,3.025291076,-20,-20,-20,-4.342805922,-6.165817934,1.056052674,-7.264430223,-2.407945609,1.960094784,1.10E-05
6028,22820000,"Meat stick, baby food",,2011,4,2.595254707,2.681021529,0.09531018,-0.223143551,-1.609437912,-3.381394754,-6.58567178,-0.8603831,-6.032286542,-2.659260037,1.761300262,2.10E-05
6029,23322100,Deer bologna,,2001,4,2.329227024,3.338967305,1.381281819,-20,-20,-3.473768074,-6.812445099,0.076961041,-4.186459851,-2.882403588,2.409644165,3.90E-05
6030,24122140,"Chicken breast, baked or broiled, skin eaten, from pre-cooked",,2017,4,3.272227,2.037316615,-2.407945609,-2.407945609,-20,-4.135166557,-7.581099832,-1.111697528,-20,-2.407945609,0.671923544,1.10E-05
6031,24122141,"Chicken breast, baked or broiled, skin not eaten, from pre-cooked",,2015,4,3.33220451,1.026041596,-20,-20,-20,-4.342805922,-7.706262975,-1.161552088,-20,-2.453407983,-0.25489225,5.00E-06
6032,24122150,"Chicken breast, baked or broiled, skin eaten, from fast food / restaurant",,2017,4,3.245322995,2.360854001,-20,-20,-20,-4.96184513,-7.561681746,-0.901402119,-20,-2.353878387,0.920282753,1.80E-05
6033,24122151,"Chicken breast, baked or broiled, skin not eaten, from fast food / restaurant",,2017,4,3.386422096,1.693779061,-20,-20,-20,-4.96184513,-7.728735831,-0.84397007,-20,-2.343407088,0.011928571,9.00E-06
6034,24127125,"Chicken, breast, from fast food, coated, baked or fried, prepared with skin, NS as to skin/coating eaten",,2013,4,3.157425863,2.520917087,1.796747011,-20,-2.302585093,-3.101092789,-7.236259346,-0.42007126,-20,-2.385966702,1.198759237,1.00E-05
6035,24127130,"Chicken, breast, from fast food, coated, baked or fried, prepared with skin, skin/coating eaten",,2011,4,3.086943154,2.694627181,2.05284086,-20,-0.693147181,-3.611918413,-7.323270723,-0.59602047,-20,-2.430418465,1.366091654,1.90E-05
6036,24127135,"Chicken, breast, from fast food, coated, baked or fried, prepared with skin, skin/coating not eaten",,2011,4,3.304686481,1.504077397,-0.527632742,-20,-20,-3.912023005,-7.581099832,-0.834710745,-20,-2.343407088,0.235072122,7.00E-06
6037,24127210,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked",,2015,4,3.022374205,2.690564887,1.964311234,-2.120263536,-1.203972804,-4.268697949,-7.047017346,-1.10262031,-20,-2.577021939,1.045211512,1.60E-05
6038,24127211,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked",,2015,4,3.388449809,1.695615609,-20,-20,-20,-5.11599581,-7.728735831,-1.038458366,-20,-2.343407088,0.013902905,9.00E-06
6039,24127220,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant",,2017,4,2.959586827,2.827905163,2.365559892,-2.302585093,-1.203972804,-3.170085661,-6.948577274,-0.599656837,-20,-2.590267165,1.279265788,9.00E-06
6040,24127221,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant",,2017,4,3.123685638,2.374905755,1.78339122,-2.302585093,-1.609437912,-3.688879454,-7.106206218,-0.830113036,-20,-2.538307427,0.656483196,4.00E-06
6041,24142310,"Chicken drumstick, baked or broiled, skin eaten, from pre-cooked",,2017,4,3.244543572,2.438862711,-2.120263536,-2.120263536,-20,-3.816712826,-6.887952652,-0.936493439,-20,-1.903808973,1.049071843,1.70E-05
6042,24142311,"Chicken drumstick, baked or broiled, skin not eaten, from pre-cooked",,2017,4,3.321793359,1.91102289,-20,-20,-20,-3.912023005,-6.858965115,-0.908818717,-20,-1.864330162,0.452984624,1.00E-05
6043,24142320,"Chicken drumstick, baked or broiled, skin eaten, from fast food / restaurant",,2017,4,3.120601256,2.470638678,-20,-20,-20,-4.509860006,-6.830794238,-0.687165109,-20,-2.071473372,1.074661068,1.20E-05
6044,24142321,"Chicken drumstick, baked or broiled, skin not eaten, from fast food / restaurant",,2015,4,3.157851123,2.016235466,-20,-20,-20,-4.509860006,-6.803395264,-0.677273831,-20,-2.071473372,0.548699276,6.00E-06
6045,24147225,"Chicken, drumstick, from fast food, coated, baked or fried, prepared with skin, NS as to skin/coating eaten",,2013,4,3.050693832,2.828496354,2.026831591,-20,-0.693147181,-3.729701449,-6.917805615,-0.525939262,-20,-2.198225078,1.494700235,2.20E-05
6046,24147230,"Chicken, drumstick, from fast food, coated, baked or fried, prepared with skin, skin/coating eaten",,2013,4,3.050693832,2.828496354,2.026831591,-20,-0.693147181,-3.729701449,-6.917805615,-0.525939262,-20,-2.198225078,1.494700235,2.20E-05
6047,24147235,"Chicken, drumstick, from fast food, coated, baked or fried, prepared with skin, skin/coating not eaten",,2013,4,3.267284964,2.002830439,-20,-20,-20,-4.135166557,-6.878196477,-0.709276562,-20,-2.017406151,0.695145183,1.10E-05
6048,24147310,"Chicken drumstick, fried, coated, skin / coating eaten, from pre-cooked",,2015,4,2.90416508,2.748552144,1.95586048,-2.120263536,-1.203972804,-4.074541935,-6.653113061,-0.733969175,-20,-2.312635429,1.148671489,1.00E-05
6049,24147311,"Chicken drumstick, fried, coated, skin / coating not eaten, from pre-cooked",,2017,4,3.159974717,2.018895042,-20,-20,-20,-4.509860006,-6.803395264,-0.839329691,-20,-2.071473372,0.551007413,6.00E-06
6050,24147320,"Chicken drumstick, fried, coated, skin / coating eaten, from fast food / restaurant",,2017,4,2.87525812,2.929592471,2.490723035,-2.302585093,-0.510825624,-3.649658741,-6.733801972,-0.470003629,-20,-2.396895772,1.454887153,1.90E-05
6051,24147321,"Chicken drumstick, fried, coated, skin / coating not eaten, from fast food / restaurant",,2017,4,3.080992118,2.414126468,1.800058272,-2.302585093,-1.609437912,-3.912023005,-6.70890442,-0.605136303,-20,-2.216407397,0.848868056,1.00E-05
6052,24152240,"Chicken thigh, baked or broiled, skin eaten, from pre-cooked",,2017,4,3.113959655,2.713369363,-2.120263536,-2.120263536,-20,-4.135166557,-6.959048573,-1.093624747,-20,-2.063568193,1.367875776,2.00E-05
6053,24152241,"Chicken thigh, baked or broiled, skin not eaten, from pre-cooked",,2017,4,3.181796817,2.373975089,-20,-20,-20,-4.342805922,-6.938214486,-1.093624747,-20,-2.055725015,1.021371208,1.30E-05
6054,24152250,"Chicken thigh, baked or broiled, skin eaten, from fast food / restaurant",,2017,4,3.116621591,2.788092909,-20,-20,-20,-4.710530702,-6.858965115,-0.729811165,-20,-2.047942875,1.44926916,1.60E-05
6055,24152251,"Chicken thigh, baked or broiled, skin not eaten, from fast food / restaurant",,2015,4,3.178886817,2.291524146,-20,-20,-20,-4.710530702,-6.812445099,-0.719491156,-20,-2.047942875,0.921477259,8.00E-06
6056,24157225,"Chicken, thigh, from fast food, coated, baked or fried, prepared with skin, NS as to skin/coating eaten",,2011,4,2.901421594,3.013080912,2.235376343,-20,-0.510825624,-3.611918413,-6.959048573,-0.481266822,-20,-2.292634762,1.699826912,2.50E-05
6057,24157230,"Chicken, thigh, from fast food, coated, baked or fried, prepared with skin, skin/coating eaten",,2013,4,2.95647156,2.894253105,2.161021529,-20,-2.302585093,-2.918771232,-6.907755279,-0.291690094,-20,-2.244316185,1.575260461,1.60E-05
6058,24157235,"Chicken, thigh, from fast food, coated, baked or broiled, prepared with skin, skin/coating not eaten",,2011,4,3.134189017,2.290512512,-1.386294361,-20,-20,-4.017383521,-6.948577274,-0.685179011,-20,-2.087473713,1.056052674,1.20E-05
6059,24157310,"Chicken thigh, fried, coated, skin / coating eaten, from pre-cooked",,2017,4,2.900871993,2.942331497,1.95586048,-2.120263536,-1.203972804,-4.135166557,-6.676643558,-0.767870727,-20,-2.292634762,1.425274661,1.30E-05
6060,24157311,"Chicken thigh, fried, coated, skin / coating not eaten, from pre-cooked",,2015,4,3.180966252,2.293544348,-20,-20,-20,-4.710530702,-6.812445099,-0.889162064,-20,-2.047942875,0.923464936,8.00E-06
6061,24157320,"Chicken thigh, fried, coated, skin / coating eaten, from fast food",,2015,4,2.786245049,2.977568303,2.560323289,-2.302585093,-1.203972804,-2.995732274,-6.725433722,-0.289016295,-20,-2.44184716,1.521917315,1.40E-05
6062,24157321,"Chicken thigh, fried, coated, skin / coating not eaten, from fast food",,2017,4,2.964241606,2.546315278,1.830980182,-2.302585093,-1.609437912,-3.649658741,-6.794426594,-0.489390343,-20,-2.282782466,0.999896316,1.10E-05
6063,24162140,"Chicken wing, baked or broiled, from pre-cooked",,2017,4,3.153590358,2.892591515,-0.510825624,-0.510825624,-20,-3.411247718,-6.980325972,-0.546452801,-20,-2.047942875,1.53190871,2.60E-05
6064,24162150,"Chicken wing, baked or broiled, from fast food / restaurant",,2017,4,3.138966442,2.909629575,-20,-20,-20,-4.017383521,-7.106206218,-0.738144546,-20,-1.987774353,1.629044442,1.20E-05
6065,24167125,"Chicken, wing, from fast food, coated, baked or fried, prepared with skin, NS as to skin/coating eaten",,2011,4,3.060583246,3.047375507,2.391511302,-20,-0.510825624,-3.381394754,-7.013115795,-0.355247392,-20,-2.234926445,1.704748092,2.60E-05
6066,24167130,"Chicken, wing, from fast food, coated, baked or fried, prepared with skin, skin/coating eaten",,2013,4,3.05116698,3.000222179,2.415020522,-20,-2.302585093,-2.70306266,-6.868534566,-0.142716302,-20,-2.171556831,1.678590771,1.60E-05
6067,24167135,"Chicken, wing, from fast food, coated, baked or fried, prepared with skin, skin/coating not eaten",,2011,4,3.349553149,2.419478844,1.134622726,-20,-20,-3.540459449,-7.024289095,-0.429245637,-20,-2.017406151,1.080108817,1.30E-05
6068,24167210,"Chicken wing, fried, coated, from pre-cooked",,2017,4,2.922085733,3.022860941,1.95586048,-2.120263536,-1.203972804,-3.816712826,-6.821577583,-0.774357236,-20,-2.234926445,1.567365136,1.00E-05
6069,24167220,"Chicken wing, fried, coated, from fast food",,2015,4,2.875821977,3.055886196,2.703372612,-2.302585093,-1.203972804,-2.813410717,-6.70074111,-0.169602784,-20,-2.375155786,1.609037832,1.40E-05
6070,24168000,"Chicken ""wings"" with hot sauce, from fast food / restaurant",,2017,4,2.820187701,3.002707887,1.821318271,0.802001585,-2.302585093,-3.244193633,-7.143477613,-0.166054584,-8.517193191,-2.292634762,1.882361614,0.000151
6071,24168001,"Chicken ""wings"" with other sauces or seasoning, from fast food / restaurant",,2017,4,2.830267834,2.855895328,2.574899688,2.021547563,-1.609437912,-3.123565645,-7.03558865,-0.273121921,-9.210340372,-2.385966702,1.422144014,4.50E-05
6072,24168002,"Chicken ""wings"", plain, from fast food / restaurant",,2015,4,2.875821977,3.055886196,2.703372612,-2.302585093,-1.203972804,-2.813410717,-6.70074111,-0.169602784,-20,-2.375155786,1.609037832,1.40E-05
6073,24168010,"Chicken ""wings"" with hot sauce, from precooked",,2017,4,2.866192902,2.966818263,0.916290732,0.891998039,-20,-3.611918413,-7.195437351,-0.291690094,-8.517193191,-2.244316185,1.842927756,0.000155
6074,24168011,"Chicken ""wings"" with other sauces or seasoning, from precooked",,2017,4,2.875821977,2.813610697,2.242835089,2.048982334,-1.609437912,-3.442019376,-7.082108666,-0.415515444,-9.210340372,-2.3330443,1.358409158,4.90E-05
6075,24168012,"Chicken ""wings"", plain, from precooked",,2017,4,2.922085733,3.022860941,1.95586048,-2.120263536,-1.203972804,-3.816712826,-6.821577583,-0.774357236,-20,-2.234926445,1.567365136,1.00E-05
6076,24168030,"Chicken ""wings"", boneless, with hot sauce, from fast food / restaurant",,2017,4,2.513656063,2.824350657,2.996232149,1.742219024,-0.105360516,-4.074541935,-7.047017346,-0.128970381,-7.418580903,-3.101092789,1.223481271,5.80E-05
6077,24198690,"Chicken patty, fillet, or tenders, breaded, cooked, from fast food / restaurant",,2011,4,2.869601996,2.897568025,2.785628336,-2.302585093,0.262364264,-3.9633163,-7.354042382,-0.290352301,-20,-3.057607677,1.141352442,5.00E-06
6078,24198695,"Chicken patty, fillet, or tenders, breaded, cooked, from school lunch",,2013,4,2.870169051,2.634044788,2.525728644,-0.597837001,0.832909123,-3.381394754,-5.580680278,-0.761426021,-7.264430223,-3.324236341,0.971536206,1.00E-06
6079,24198710,"Chicken patty with cheese, breaded, cooked",,2003,4,2.753023567,2.813610697,2.788708104,0.357674444,0,-2.103734234,-6.43775165,-0.396009949,-20,-3.244193633,1.685287225,5.10E-05
6080,24198729,"Chicken nuggets, NFS",,2017,4,2.76757618,3.013572192,2.703372612,-2.525728644,-0.105360516,-4.509860006,-7.094084857,-0.52087596,-7.418580903,-2.900422094,1.271444519,5.00E-06
6081,24198730,"Chicken nuggets, from fast food / restaurant",,2013,4,2.76757618,3.013572192,2.703372612,-2.525728644,-0.105360516,-4.509860006,-7.094084857,-0.52087596,-7.418580903,-2.900422094,1.271444519,5.00E-06
6082,24198731,"Chicken nuggets, from fast food",,2017,4,2.76757618,3.013572192,2.703372612,-2.525728644,-0.105360516,-4.509860006,-7.094084857,-0.52087596,-7.418580903,-2.900422094,1.271444519,5.00E-06
